LOGIN,SYMBOL,TICKET,PROFIT,loss,win,win_rate
563743,CADJPY,5,2161.3,0,5,1.0
563743,CHFJPY,15,-169.10999999999996,4,11,0.7333333333333333
563743,EURAUD,14,11006.57,0,14,1.0
563743,EURCAD,3,113.77000000000001,1,2,0.6666666666666666
563743,EURCHF,1,5.15,0,1,1.0
563743,EURGBP,1,112.32,0,1,1.0
563743,EURJPY,65,-2821.3399999999992,26,39,0.6
563743,EURUSD,173,-14278.1,68,105,0.6069364161849711
563743,GBPJPY,31,3576.5,11,20,0.6451612903225806
563743,GBPUSD,133,-11237.9,51,82,0.6165413533834586
563743,NZDUSD,5,-471.5,2,3,0.6
563743,USDCAD,14,4156.86,3,11,0.7857142857142857
563743,USDCHF,19,-153.95,5,14,0.7368421052631579
563743,USDJPY,21,1010.9199999999997,10,11,0.5238095238095238
563772,AUDCAD,25,-287.91,18,7,0.28
563772,AUDJPY,84,25.599999999999984,45,39,0.4642857142857143
563772,AUDUSD,120,-336.06,68,52,0.43333333333333335
563772,CADJPY,37,-279.84,19,18,0.4864864864864865
563772,CHFJPY,34,-209.81000000000003,17,17,0.5
563772,EURAUD,1,3.98,0,1,1.0
563772,EURCAD,28,-33.11,19,9,0.32142857142857145
563772,EURCHF,7,3.5999999999999988,1,6,0.8571428571428571
563772,EURGBP,64,-127.55000000000003,39,25,0.390625
563772,EURJPY,194,-619.36,115,79,0.4072164948453608
563772,EURUSD,389,-180.03,221,168,0.4318766066838046
563772,GBPCHF,37,-245.13,27,10,0.2702702702702703
563772,GBPJPY,214,-341.49,128,86,0.40186915887850466
563772,GBPUSD,195,-402.68,96,99,0.5076923076923077
563772,NZDUSD,15,-57.5,10,5,0.3333333333333333
563772,USDCAD,68,49.88,32,36,0.5294117647058824
563772,USDCHF,214,-182.68,130,84,0.3925233644859813
563772,USDJPY,75,78.47,40,35,0.4666666666666667
563772,XAGUSD,2,-45.0,2,0,0.0
563772,XAUUSD,1,-67.9,1,0,0.0
563818,AUDUSD,27,-158.6,6,21,0.7777777777777778
563818,EURGBP,1,-1.5,1,0,0.0
563818,EURJPY,46,-45.88,18,28,0.6086956521739131
563818,EURUSD,107,-223.6,26,81,0.7570093457943925
563818,GBPUSD,79,-346.4,29,50,0.6329113924050633
563818,NZDUSD,4,-3.7,2,2,0.5
563818,USDCAD,16,-23.85,7,9,0.5625
563818,USDCHF,52,-5.4200000000000035,21,31,0.5961538461538461
563818,USDJPY,25,-11.650000000000002,11,14,0.56
563819,EURUSD,118,-1482.3,42,76,0.6440677966101694
563819,GBPUSD,5,-140.0,4,1,0.2
563819,USDCHF,2,-36.83,2,0,0.0
563819,XAUUSD,1,0.11,0,1,1.0
563827,AUDUSD,17,-73.12,10,7,0.4117647058823529
563827,CHFJPY,10,47.64,3,7,0.7
563827,EURGBP,1,-22.72,1,0,0.0
563827,EURJPY,8,-38.16,4,4,0.5
563827,EURUSD,75,-148.66,45,30,0.4
563827,GBPUSD,56,-449.0,35,21,0.375
563827,NZDUSD,8,66.1,4,4,0.5
563827,USDCAD,9,32.769999999999996,4,5,0.5555555555555556
563827,USDCHF,19,-52.19,12,7,0.3684210526315789
563827,USDJPY,22,-51.349999999999994,12,10,0.45454545454545453
563827,XAUUSD,13,-103.6,9,4,0.3076923076923077
563836,AUDCAD,5,-11.58,2,3,0.6
563836,AUDNZD,11,-6.209999999999999,5,6,0.5454545454545454
563836,AUDUSD,2,-0.8,1,1,0.5
563836,EURAUD,12,-30.900000000000002,6,6,0.5
563836,EURCAD,19,-34.93,9,10,0.5263157894736842
563836,EURCHF,16,-4.970000000000001,6,10,0.625
563836,EURGBP,15,-9.859999999999996,5,10,0.6666666666666666
563836,EURJPY,1,-12.02,1,0,0.0
563836,EURUSD,903,-187.71,322,581,0.6434108527131783
563836,GBPCHF,1,21.23,0,1,1.0
563836,GBPUSD,11,-35.6,8,3,0.2727272727272727
563836,XAUUSD,9,1.5499999999999998,1,8,0.8888888888888888
563864,AUDCAD,6,-44.47,4,2,0.3333333333333333
563864,AUDJPY,1,-0.34,1,0,0.0
563864,AUDNZD,4,0.9100000000000001,2,2,0.5
563864,AUDUSD,23,-37.300000000000004,11,12,0.5217391304347826
563864,CADJPY,3,-92.54,2,1,0.3333333333333333
563864,EURAUD,94,-520.85,38,56,0.5957446808510638
563864,EURCAD,8,-141.12,5,3,0.375
563864,EURCHF,2,-25.72,1,1,0.5
563864,EURGBP,12,-261.38,7,5,0.4166666666666667
563864,EURJPY,29,-185.06,19,10,0.3448275862068966
563864,EURUSD,176,-626.71,86,90,0.5113636363636364
563864,GBPCHF,4,2.9399999999999977,2,2,0.5
563864,GBPJPY,19,-546.4699999999999,11,8,0.42105263157894735
563864,GBPUSD,59,120.83000000000001,23,36,0.6101694915254238
563864,NZDUSD,8,-367.3,5,3,0.375
563864,USDCAD,12,8.050000000000004,6,6,0.5
563864,USDCHF,71,-274.83,43,28,0.39436619718309857
563864,USDJPY,23,-101.75,14,9,0.391304347826087
563918,EURUSD,126,-71.2,21,105,0.8333333333333334
563927,AUDJPY,6,-15.6,5,1,0.16666666666666666
563927,AUDUSD,47,-56.06,21,26,0.5531914893617021
563927,CADJPY,1,-4.51,1,0,0.0
563927,CHFJPY,1,0.12,0,1,1.0
563927,EURAUD,1,-0.39,1,0,0.0
563927,EURCHF,2,1.48,0,2,1.0
563927,EURGBP,15,-191.06,10,5,0.3333333333333333
563927,EURJPY,18,-74.84,8,10,0.5555555555555556
563927,EURUSD,341,-1989.4099999999999,142,199,0.5835777126099707
563927,GBPJPY,228,-217.84999999999997,58,170,0.7456140350877193
563927,GBPUSD,152,278.15,53,99,0.6513157894736842
563927,NZDUSD,16,-12.52,6,10,0.625
563927,USDCAD,23,26.679999999999996,8,15,0.6521739130434783
563927,USDCHF,22,-97.99999999999999,6,16,0.7272727272727273
563927,USDJPY,7,2.0100000000000007,3,4,0.5714285714285714
564092,AUDCAD,34,14.569999999999991,2,32,0.9411764705882353
564092,AUDJPY,58,-43.08,12,46,0.7931034482758621
564092,AUDUSD,10,54.8,0,10,1.0
564092,CADJPY,6,11.51,1,5,0.8333333333333334
564092,CHFJPY,12,52.459999999999994,0,12,1.0
564092,EURAUD,1,3.84,0,1,1.0
564092,EURCAD,15,40.65,0,15,1.0
564092,EURCHF,21,123.36999999999999,1,20,0.9523809523809523
564092,EURGBP,37,-113.99999999999999,9,28,0.7567567567567568
564092,EURJPY,28,-45.24999999999999,4,24,0.8571428571428571
564092,EURUSD,429,-724.0799999999999,21,408,0.951048951048951
564092,GBPCHF,16,-22.330000000000002,2,14,0.875
564092,GBPJPY,65,-254.86999999999998,10,55,0.8461538461538461
564092,GBPUSD,37,-299.01,4,33,0.8918918918918919
564092,NZDUSD,21,46.1,1,20,0.9523809523809523
564092,USDCAD,17,-1.6700000000000013,3,14,0.8235294117647058
564092,USDCHF,9,40.22,0,9,1.0
564092,USDJPY,23,-50.12,1,22,0.9565217391304348
564154,AUDJPY,1,-8.89,1,0,0.0
564154,AUDUSD,2,-10.0,2,0,0.0
564154,EURAUD,1,-20.18,1,0,0.0
564154,EURGBP,1,2.99,0,1,1.0
564154,EURJPY,1,7.78,0,1,1.0
564154,EURUSD,185,-39.1,73,112,0.6054054054054054
564154,GBPJPY,1,1.11,0,1,1.0
564154,GBPUSD,363,-721.49,161,202,0.5564738292011019
564154,NZDUSD,1,-9.0,1,0,0.0
564154,USDCAD,1,5.85,0,1,1.0
564154,USDCHF,4,-4.5,3,1,0.25
564249,AUDUSD,38,-4761.2,12,26,0.6842105263157895
564249,CADJPY,1,16.54,0,1,1.0
564249,CHFJPY,2,-10.740000000000002,1,1,0.5
564249,EURAUD,1,-108.57,1,0,0.0
564249,EURCAD,2,19.880000000000003,0,2,1.0
564249,EURCHF,6,-182.96,2,4,0.6666666666666666
564249,EURGBP,7,102.48000000000002,3,4,0.5714285714285714
564249,EURJPY,28,-456.52,15,13,0.4642857142857143
564249,EURUSD,53,516.61,20,33,0.6226415094339622
564249,GBPCHF,8,-1.5999999999999959,1,7,0.875
564249,GBPJPY,41,590.82,15,26,0.6341463414634146
564249,GBPUSD,39,-1474.1,23,16,0.41025641025641024
564249,USDCAD,14,674.31,5,9,0.6428571428571429
564249,USDCHF,33,-75.1,10,23,0.696969696969697
564249,USDJPY,18,-57.75000000000003,11,7,0.3888888888888889
564268,AUDJPY,6,-457.78,2,4,0.6666666666666666
564268,AUDUSD,44,-176.10000000000002,14,30,0.6818181818181818
564268,EURUSD,171,-931.5,46,125,0.7309941520467836
564268,GBPJPY,170,-1160.14,27,143,0.8411764705882353
564268,GBPUSD,24,-74.4,6,18,0.75
564268,USDCAD,82,164.32000000000002,21,61,0.7439024390243902
564268,USDCHF,10,-20.93,3,7,0.7
564268,USDJPY,65,671.25,16,49,0.7538461538461538
564290,AUDUSD,18,-59.22,11,7,0.3888888888888889
564290,EURUSD,320,-1496.65,199,121,0.378125
564290,GBPUSD,13,47.83,4,9,0.6923076923076923
564290,USDCAD,147,-254.40999999999997,88,59,0.4013605442176871
564290,USDCHF,11,-55.68,8,3,0.2727272727272727
564290,USDJPY,10,11.379999999999999,4,6,0.6
564290,XAGUSD,52,-96.34,34,18,0.34615384615384615
564290,XAUUSD,30,-116.47999999999999,21,9,0.3
564297,AUDUSD,14,-688.3999999999999,3,11,0.7857142857142857
564297,EURJPY,5,-244.66,2,3,0.6
564297,EURUSD,42,-112.90000000000003,19,23,0.5476190476190477
564297,GBPJPY,4,-109.2,2,2,0.5
564297,GBPUSD,21,-400.7,10,11,0.5238095238095238
564297,USDCAD,1,4.6,0,1,1.0
564297,USDCHF,12,-9.960000000000008,5,7,0.5833333333333334
564297,USDJPY,4,-1118.82,4,0,0.0
564301,AUDUSD,5,-33.4,3,2,0.4
564301,EURUSD,212,-478.9,123,89,0.419811320754717
564301,GBPUSD,1,-4.5,1,0,0.0
564301,XAUUSD,2,-1.1,1,1,0.5
564315,AUDCAD,3,-47.120000000000005,3,0,0.0
564315,AUDJPY,4,15.360000000000001,1,3,0.75
564315,AUDUSD,5,-115.0,3,2,0.4
564315,CADJPY,5,88.06,0,5,1.0
564315,CHFJPY,3,-95.31,3,0,0.0
564315,EURAUD,5,-53.910000000000004,3,2,0.4
564315,EURCAD,6,-39.58,4,2,0.3333333333333333
564315,EURCHF,3,-28.599999999999998,2,1,0.3333333333333333
564315,EURGBP,3,-27.64,2,1,0.3333333333333333
564315,EURJPY,9,-190.42,7,2,0.2222222222222222
564315,EURUSD,20,-83.0,10,10,0.5
564315,GBPCHF,2,-30.72,2,0,0.0
564315,GBPJPY,15,-11.339999999999991,9,6,0.4
564315,GBPUSD,19,-64.7,9,10,0.5263157894736842
564315,NZDUSD,1,-29.0,1,0,0.0
564315,USDCAD,5,-33.14,4,1,0.2
564315,USDCHF,12,-103.62,6,6,0.5
564315,USDJPY,5,-9.920000000000002,3,2,0.4
564315,USDTRY,1,-40.08,1,0,0.0
564373,AUDUSD,12,-665.8,6,6,0.5
564373,CADJPY,11,-2095.76,4,7,0.6363636363636364
564373,CHFJPY,4,105.36,2,2,0.5
564373,EURAUD,3,324.25,0,3,1.0
564373,EURCHF,9,-17.529999999999994,3,6,0.6666666666666666
564373,EURGBP,10,-528.93,4,6,0.6
564373,EURJPY,10,-815.47,4,6,0.6
564373,EURUSD,56,-1188.1,16,40,0.7142857142857143
564373,GBPCHF,7,72.22999999999999,2,5,0.7142857142857143
564373,GBPJPY,3,-595.74,2,1,0.3333333333333333
564373,GBPUSD,19,316.1,7,12,0.631578947368421
564373,NZDUSD,13,-856.0,9,4,0.3076923076923077
564373,USDCAD,8,-772.96,3,5,0.625
564373,USDCHF,8,546.73,1,7,0.875
564373,USDJPY,103,-10200.77,44,59,0.5728155339805825
564373,XAUUSD,4,-382.80000000000007,2,2,0.5
564388,AUDUSD,3,-154.24,3,0,0.0
564388,EURJPY,2,-10.42,2,0,0.0
564388,EURUSD,265,-344.9099999999999,179,86,0.32452830188679244
564388,GBPJPY,1,-10.7,1,0,0.0
564388,GBPUSD,4,-103.78,4,0,0.0
564388,NZDUSD,7,131.04999999999998,2,5,0.7142857142857143
564388,USDCHF,2,-70.15,2,0,0.0
564388,USDJPY,23,-259.86,15,8,0.34782608695652173
564599,AUDUSD,3,-13.0,1,2,0.6666666666666666
564599,CADJPY,21,-473.69,9,12,0.5714285714285714
564599,CHFJPY,4,43.19,1,3,0.75
564599,EURCAD,7,-47.760000000000005,3,4,0.5714285714285714
564599,EURCHF,11,-67.53,5,6,0.5454545454545454
564599,EURJPY,5,19.19,1,4,0.8
564599,EURUSD,34,-106.69999999999999,13,21,0.6176470588235294
564599,GBPJPY,62,-269.52,22,40,0.6451612903225806
564599,GBPUSD,13,24.900000000000006,3,10,0.7692307692307693
564599,NZDUSD,1,6.0,0,1,1.0
564599,USDCAD,7,-8.46,3,4,0.5714285714285714
564599,USDCHF,15,-118.17,6,9,0.6
564599,USDJPY,12,-47.919999999999995,4,8,0.6666666666666666
564624,EURCAD,2,3.77,0,2,1.0
564624,EURUSD,358,-3631.39,154,204,0.5698324022346368
564624,GBPUSD,1,2.4,0,1,1.0
564624,USDCAD,18,13.380000000000003,2,16,0.8888888888888888
564624,USDCHF,1,19.77,0,1,1.0
564741,AUDCAD,3,-4.42,2,1,0.3333333333333333
564741,AUDUSD,28,126.69999999999999,11,17,0.6071428571428571
564741,CHFJPY,33,26.43,13,20,0.6060606060606061
564741,EURAUD,37,-344.27,24,13,0.35135135135135137
564741,EURCAD,18,-114.04,15,3,0.16666666666666666
564741,EURCHF,4,6.080000000000002,1,3,0.75
564741,EURGBP,1,-5.35,1,0,0.0
564741,EURJPY,128,14.190000000000008,58,70,0.546875
564741,EURUSD,154,-1092.6,81,73,0.474025974025974
564741,GBPCHF,1,-2.48,1,0,0.0
564741,GBPJPY,3,8.88,2,1,0.3333333333333333
564741,GBPUSD,104,-6.899999999999995,43,61,0.5865384615384616
564741,NZDUSD,81,21.099999999999994,39,42,0.5185185185185185
564741,USDCAD,8,55.93000000000001,2,6,0.75
564741,USDCHF,24,-714.19,14,10,0.4166666666666667
564741,USDJPY,152,-368.65000000000003,85,67,0.4407894736842105
564741,XAGUSD,3,-1.1999999999999993,1,2,0.6666666666666666
564741,XAUUSD,408,-3313.37,221,187,0.4583333333333333
564803,EURUSD,134,-1828.45,45,89,0.664179104477612
564803,GBPUSD,12,3.899999999999997,3,9,0.75
564803,USDCHF,2,13.52,0,2,1.0
564854,EURUSD,1223,-204.35999999999999,496,727,0.5944399018806215
564854,GBPUSD,135,-127.1,58,77,0.5703703703703704
564854,USDCAD,1,-0.77,1,0,0.0
564854,USDCHF,40,-213.5,20,20,0.5
564854,USDJPY,25,-13.149999999999997,10,15,0.6
564874,EURCAD,1,0.39,0,1,1.0
564874,EURCHF,5,21.31,2,3,0.6
564874,EURUSD,193,257.33000000000004,117,76,0.39378238341968913
564953,EURUSD,164,-446.85,78,86,0.524390243902439
564971,AUDUSD,22,-47.39999999999999,8,14,0.6363636363636364
564971,EURGBP,1,5.18,0,1,1.0
564971,EURJPY,2,21.68,0,2,1.0
564971,EURUSD,183,137.66000000000003,59,124,0.6775956284153005
564971,GBPJPY,4,-115.73,2,2,0.5
564971,GBPUSD,48,-158.55,21,27,0.5625
564971,USDCAD,3,-28.009999999999998,2,1,0.3333333333333333
564971,USDCHF,1,-18.67,1,0,0.0
564971,USDJPY,2,6.35,1,1,0.5
565021,EURUSD,259,-26.65,67,192,0.7413127413127413
565097,AUDUSD,135,-2308.3000000000006,31,104,0.7703703703703704
565097,EURUSD,116,1603.92,34,82,0.7068965517241379
565097,GBPUSD,102,-4839.2,26,76,0.7450980392156863
565097,USDCAD,2,-4.99,1,1,0.5
565097,USDCHF,2,13.27,0,2,1.0
565097,USDJPY,27,-1159.57,10,17,0.6296296296296297
565215,AUDNZD,1,1.09,0,1,1.0
565215,AUDUSD,8,-10.2,3,5,0.625
565215,EURAUD,1,-4.71,1,0,0.0
565215,EURCHF,9,-21.9,6,3,0.3333333333333333
565215,EURGBP,57,-44.540000000000006,24,33,0.5789473684210527
565215,EURJPY,3,-30.189999999999998,2,1,0.3333333333333333
565215,EURUSD,175,-173.10000000000002,75,100,0.5714285714285714
565215,GBPCHF,2,-2.1200000000000006,1,1,0.5
565215,GBPJPY,2,-2.39,1,1,0.5
565215,GBPUSD,96,-342.27,40,56,0.5833333333333334
565215,USDCAD,7,-37.089999999999996,4,3,0.42857142857142855
565215,USDCHF,15,-86.26,7,8,0.5333333333333333
565215,USDJPY,18,-16.39,10,8,0.4444444444444444
565215,USDTRY,1,-7.35,1,0,0.0
565215,XAGUSD,1,-5.4,1,0,0.0
565224,AUDCAD,4,-15.42,2,2,0.5
565224,AUDNZD,5,4.02,0,5,1.0
565224,AUDUSD,8,-43.52,2,6,0.75
565224,CADJPY,2,-100.59,2,0,0.0
565224,EURCAD,6,-6.17,1,5,0.8333333333333334
565224,EURCHF,4,-12.39,1,3,0.75
565224,EURGBP,10,-97.22,4,6,0.6
565224,EURUSD,102,-349.69,27,75,0.7352941176470589
565224,GBPCHF,4,-25.12,2,2,0.5
565224,GBPUSD,15,124.95,2,13,0.8666666666666667
565224,NZDUSD,1,-28.14,1,0,0.0
565224,USDCAD,12,-31.250000000000007,3,9,0.75
565224,USDCHF,5,-2.59,3,2,0.4
565224,USDMXN,3,-2.6700000000000004,2,1,0.3333333333333333
565331,EURUSD,644,-297.73,281,363,0.5636645962732919
565331,GBPUSD,27,-15.009999999999998,14,13,0.48148148148148145
565331,USDCHF,14,-2.8499999999999996,4,10,0.7142857142857143
565331,USDJPY,14,104.25,3,11,0.7857142857142857
565332,EURUSD,365,1336.61,146,219,0.6
565332,GBPUSD,61,-796.66,29,32,0.5245901639344263
565332,USDCAD,4,208.04,2,2,0.5
565332,USDCHF,2,-28.070000000000004,1,1,0.5
565332,USDJPY,8,-41.86,4,4,0.5
565366,AUDUSD,32,-37.78,18,14,0.4375
565366,EURGBP,3,3.05,0,3,1.0
565366,EURUSD,90,-293.89,57,33,0.36666666666666664
565366,GBPUSD,39,-36.66,23,16,0.41025641025641024
565366,USDCAD,14,6.330000000000001,5,9,0.6428571428571429
565366,USDCHF,11,-16.41,6,5,0.45454545454545453
565366,USDJPY,17,-23.06,13,4,0.23529411764705882
565366,XAGUSD,73,-98.34,41,32,0.4383561643835616
565366,XAUUSD,327,-648.2,175,152,0.4648318042813456
565555,AUDUSD,25,-9.7,7,18,0.72
565555,EURCHF,2,1.3299999999999998,1,1,0.5
565555,EURJPY,29,-52.7,8,21,0.7241379310344828
565555,EURUSD,2299,-6177.15,601,1698,0.7385819921705089
565555,GBPJPY,2,3.83,0,2,1.0
565555,GBPUSD,26,-65.36,7,19,0.7307692307692307
565555,USDCAD,36,-64.22,12,24,0.6666666666666666
565555,USDCHF,4,-1.7399999999999993,1,3,0.75
565555,USDJPY,66,-45.57,32,34,0.5151515151515151
565555,XAGUSD,486,-824.93,187,299,0.6152263374485597
565609,AUDUSD,3,16.6,1,2,0.6666666666666666
565609,EURCHF,1,80.66,0,1,1.0
565609,EURUSD,228,-874.72,98,130,0.5701754385964912
565609,GBPUSD,5,-10.229999999999999,3,2,0.4
565609,USDCAD,11,-67.81,8,3,0.2727272727272727
565609,USDCHF,3,24.93,1,2,0.6666666666666666
565697,AUDUSD,2,-0.4899999999999993,1,1,0.5
565697,EURUSD,162,-1176.1499999999999,52,110,0.6790123456790124
565697,USDCHF,2,-41.55,2,0,0.0
565771,AUDJPY,1,11.09,0,1,1.0
565771,AUDUSD,2,-55.6,2,0,0.0
565771,EURGBP,3,-80.71000000000001,2,1,0.3333333333333333
565771,EURJPY,5,-2.089999999999999,4,1,0.2
565771,EURUSD,267,1013.9,141,126,0.47191011235955055
565771,GBPUSD,1,-15.2,1,0,0.0
565771,NZDUSD,4,-15.0,4,0,0.0
565771,USDCHF,4,62.269999999999996,2,2,0.5
565771,USDJPY,3,4.17,1,2,0.6666666666666666
565799,AUDUSD,22,486.2,8,14,0.6363636363636364
565799,EURAUD,1,-3.16,1,0,0.0
565799,EURCAD,1,-37.77,1,0,0.0
565799,EURCHF,21,-873.26,11,10,0.47619047619047616
565799,EURGBP,2,0.6200000000000001,1,1,0.5
565799,EURJPY,6,-132.29,2,4,0.6666666666666666
565799,EURUSD,1107,-1929.7,171,936,0.8455284552845529
565799,GBPJPY,1,5.41,0,1,1.0
565799,GBPUSD,36,-49.6,20,16,0.4444444444444444
565799,NZDUSD,2,-191.89999999999998,1,1,0.5
565799,USDCAD,10,-13.469999999999999,3,7,0.7
565799,USDCHF,27,-157.16,12,15,0.5555555555555556
565799,USDJPY,17,-259.72,9,8,0.47058823529411764
565855,AUDUSD,120,-819.1899999999999,45,75,0.625
565855,EURUSD,118,-846.95,42,76,0.6440677966101694
565855,GBPUSD,53,-115.73999999999998,21,32,0.6037735849056604
565855,USDCHF,126,52.93000000000001,25,101,0.8015873015873016
565855,USDJPY,135,158.70000000000002,25,110,0.8148148148148148
565857,AUDUSD,3,-142.0,1,2,0.6666666666666666
565857,EURAUD,2,-70.83,2,0,0.0
565857,EURUSD,41,-163.5,23,18,0.43902439024390244
565857,GBPUSD,70,-719.2,33,37,0.5285714285714286
565857,NZDUSD,4,4.5,3,1,0.25
565900,AUDUSD,127,-222.8,16,111,0.8740157480314961
565900,EURCHF,1,1.9,0,1,1.0
565900,EURUSD,653,-2245.3,90,563,0.8621745788667687
565900,GBPUSD,140,176.9,25,115,0.8214285714285714
565900,USDCAD,17,-170.01,7,10,0.5882352941176471
565900,USDCHF,11,-10.819999999999993,3,8,0.7272727272727273
565900,USDJPY,1,3.24,0,1,1.0
565969,AUDUSD,7,-54.800000000000004,4,3,0.42857142857142855
565969,EURJPY,15,-640.49,7,8,0.5333333333333333
565969,EURUSD,46,29.349999999999994,12,34,0.7391304347826086
565969,GBPUSD,69,-230.0,25,44,0.6376811594202898
565969,USDCAD,4,58.900000000000006,0,4,1.0
565982,EURGBP,1,-13.13,1,0,0.0
565982,EURJPY,132,1082.74,38,94,0.7121212121212122
565982,EURUSD,189,-2415.9,82,107,0.5661375661375662
565982,GBPJPY,1,-197.11,1,0,0.0
565982,GBPUSD,48,-1272.3,15,33,0.6875
565982,USDCAD,10,52.44,3,7,0.7
565982,USDJPY,31,215.87,9,22,0.7096774193548387
566028,EURUSD,890,-3254.98,467,423,0.4752808988764045
566028,USDJPY,6,6.379999999999999,4,2,0.3333333333333333
566028,XAGUSD,238,-2407.4,172,66,0.2773109243697479
566028,XAUUSD,3005,-18787.670000000002,1880,1125,0.37437603993344426
566062,AUDNZD,61,-1459.2,23,38,0.6229508196721312
566062,AUDUSD,1,3.0,0,1,1.0
566062,EURUSD,529,139.22000000000006,45,484,0.9149338374291115
566062,GBPUSD,377,2883.8700000000003,23,354,0.9389920424403183
566062,NZDUSD,180,-739.94,27,153,0.85
566062,USDCHF,187,-5122.43,38,149,0.7967914438502673
566062,XAGUSD,184,-4772.86,45,139,0.7554347826086957
566062,XAUUSD,285,-4878.6,40,245,0.8596491228070176
566143,AUDUSD,2,-12.8,1,1,0.5
566143,EURGBP,38,-286.18,21,17,0.4473684210526316
566143,EURJPY,5,6.25,0,5,1.0
566143,EURUSD,38,-130.92999999999998,5,33,0.868421052631579
566143,GBPJPY,5,-4.470000000000001,1,4,0.8
566143,GBPUSD,8,2.9399999999999995,2,6,0.75
566143,NZDUSD,1,-9.05,1,0,0.0
566143,USDCAD,1,1.02,0,1,1.0
566143,USDCHF,2,2.21,0,2,1.0
566143,USDJPY,39,-44.879999999999995,12,27,0.6923076923076923
566371,EURUSD,463,-294.93,86,377,0.8142548596112311
566389,EURCHF,465,-254.73000000000002,119,346,0.7440860215053764
566389,EURUSD,763,368.09,140,623,0.8165137614678899
566389,USDCHF,378,-782.66,109,269,0.7116402116402116
566466,AUDJPY,29,-146.72,16,13,0.4482758620689655
566466,AUDUSD,128,-345.54999999999995,54,74,0.578125
566466,CADJPY,9,-218.24,7,2,0.2222222222222222
566466,CHFJPY,80,-556.0699999999999,35,45,0.5625
566466,EURAUD,6,-104.72999999999999,5,1,0.16666666666666666
566466,EURCAD,34,-473.11,17,17,0.5
566466,EURCHF,19,-625.4,8,11,0.5789473684210527
566466,EURGBP,53,-232.07999999999998,33,20,0.37735849056603776
566466,EURJPY,243,-2087.36,97,146,0.6008230452674898
566466,EURUSD,438,-1347.3,155,283,0.6461187214611872
566466,GBPCHF,54,-366.30999999999995,20,34,0.6296296296296297
566466,GBPJPY,128,-1392.08,64,64,0.5
566466,GBPUSD,329,-1493.25,124,205,0.6231003039513677
566466,NZDUSD,59,-522.65,32,27,0.4576271186440678
566466,USDCAD,178,-752.89,85,93,0.5224719101123596
566466,USDCHF,150,-780.4200000000001,66,84,0.56
566466,USDJPY,158,-933.25,86,72,0.45569620253164556
566515,AUDCAD,5,3.64,0,5,1.0
566515,AUDJPY,12,-55.57000000000001,4,8,0.6666666666666666
566515,AUDNZD,36,-67.45,11,25,0.6944444444444444
566515,AUDUSD,8,-76.33,3,5,0.625
566515,CADJPY,5,-37.519999999999996,3,2,0.4
566515,CHFJPY,1,-7.27,1,0,0.0
566515,EURAUD,6,108.15,1,5,0.8333333333333334
566515,EURCAD,11,-326.86,6,5,0.45454545454545453
566515,EURCHF,14,24.05,5,9,0.6428571428571429
566515,EURGBP,2,-41.25,1,1,0.5
566515,EURJPY,19,67.84,1,18,0.9473684210526315
566515,EURUSD,10,15.89,0,10,1.0
566515,GBPCHF,14,6.410000000000001,7,7,0.5
566515,GBPJPY,22,-83.3,6,16,0.7272727272727273
566515,GBPUSD,17,-439.45,8,9,0.5294117647058824
566515,NZDUSD,14,42.49,3,11,0.7857142857142857
566515,USDCAD,10,-3.2700000000000005,1,9,0.9
566515,USDCHF,15,-41.32,3,12,0.8
566515,USDJPY,13,11.819999999999999,4,9,0.6923076923076923
566515,USDMXN,7,35.14,4,3,0.42857142857142855
566536,EURUSD,283,-299.8,49,234,0.8268551236749117
566544,AUDJPY,1,-2.74,1,0,0.0
566544,AUDUSD,58,-245.64,36,22,0.3793103448275862
566544,CHFJPY,9,-12.080000000000002,3,6,0.6666666666666666
566544,EURCHF,17,-19.630000000000006,7,10,0.5882352941176471
566544,EURGBP,2,-70.45,2,0,0.0
566544,EURJPY,32,-105.64,21,11,0.34375
566544,EURUSD,333,-173.94,152,181,0.5435435435435435
566544,GBPJPY,12,-225.68,10,2,0.16666666666666666
566544,GBPUSD,80,-450.62,43,37,0.4625
566544,USDCAD,80,-377.8,43,37,0.4625
566544,USDCHF,21,-151.32999999999998,13,8,0.38095238095238093
566544,USDJPY,15,26.149999999999995,6,9,0.6
566544,XAGUSD,1,0.0,1,0,0.0
566546,AUDJPY,1,599.16,0,1,1.0
566546,AUDUSD,12,-3900.0,5,7,0.5833333333333334
566546,EURCHF,14,-850.31,6,8,0.5714285714285714
566546,EURGBP,1,31.35,0,1,1.0
566546,EURUSD,150,-426.5,34,116,0.7733333333333333
566546,GBPUSD,45,-729.0,13,32,0.7111111111111111
566546,NZDUSD,2,-5.0,1,1,0.5
566546,USDCHF,28,646.83,8,20,0.7142857142857143
566546,USDJPY,2,31.72,0,2,1.0
566605,AUDJPY,5,-1746.85,4,1,0.2
566605,AUDUSD,91,-3371.33,42,49,0.5384615384615384
566605,CHFJPY,3,-308.69,3,0,0.0
566605,EURAUD,1,557.78,0,1,1.0
566605,EURCHF,56,1528.3,14,42,0.75
566605,EURJPY,100,-1189.27,31,69,0.69
566605,EURUSD,224,-2525.67,109,115,0.5133928571428571
566605,GBPCHF,3,-1104.75,2,1,0.3333333333333333
566605,GBPJPY,8,-1164.6,6,2,0.25
566605,GBPUSD,43,488.65999999999997,29,14,0.32558139534883723
